Image name,Page_type_1,Page_type_2,colour,Pagenumber,illustration_type_1,instances_of_1,illustration_type_2,instances_of_2,illustration_type_3,instances_of_3,illustration_type_4,instances_of_4,illustration_type_5,instances_of_5
uni-ucl-jud-0130622-001-0021L.jpg,None,,monochrome,6,,,,,,,,,,
uni-ucl-jud-0130622-001-0022R.jpg,None,,monochrome,7,,,,,,,,,,
uni-ucl-jud-0130622-001-0023L.jpg,None,,monochrome,8,,,,,,,,,,
uni-ucl-jud-0130622-001-0024R.jpg,None,,monochrome,9,,,,,,,,,,
uni-ucl-jud-0130622-001-0025L.jpg,None,,monochrome,10,,,,,,,,,,
uni-ucl-jud-0130622-001-0026R.jpg,None,,monochrome,11,,,,,,,,,,
uni-ucl-jud-0130622-001-0027L.jpg,None,,monochrome,12,,,,,,,,,,
uni-ucl-jud-0130622-001-0028R.jpg,None,,monochrome,13,,,,,,,,,,
uni-ucl-jud-0130622-001-0029L.jpg,None,,monochrome,14,,,,,,,,,,
uni-ucl-jud-0130622-001-0030R.jpg,None,,monochrome,15|C,,,,,,,,,,
uni-ucl-jud-0130622-001-0031L.jpg,None,,monochrome,16,,,,,,,,,,
uni-ucl-jud-0130622-001-0032R.jpg,None,,monochrome,17|C 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0033L.jpg,None,,monochrome,18,,,,,,,,,,
uni-ucl-jud-0130622-001-0034R.jpg,None,,monochrome,19|C 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0035L.jpg,None,,monochrome,20,,,,,,,,,,
uni-ucl-jud-0130622-001-0036R.jpg,None,,monochrome,21|C 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0037L.jpg,None,,monochrome,22,,,,,,,,,,
uni-ucl-jud-0130622-001-0038R.jpg,None,,monochrome,23,,,,,,,,,,
uni-ucl-jud-0130622-001-0039L.jpg,None,,monochrome,24,,,,,,,,,,
uni-ucl-jud-0130622-001-0040R.jpg,None,,monochrome,25,,,,,,,,,,
uni-ucl-jud-0130622-001-0041L.jpg,None,,monochrome,26,,,,,,,,,,
uni-ucl-jud-0130622-001-0042R.jpg,None,,monochrome,27,,,,,,,,,,
uni-ucl-jud-0130622-001-0043L.jpg,None,,monochrome,28,,,,,,,,,,
uni-ucl-jud-0130622-001-0044R.jpg,None,,monochrome,29,,,,,,,,,,
uni-ucl-jud-0130622-001-0045L.jpg,None,,monochrome,30,,,,,,,,,,
uni-ucl-jud-0130622-001-0046R.jpg,None,,monochrome,31|D,,,,,,,,,,
uni-ucl-jud-0130622-001-0047L.jpg,None,,monochrome,32,,,,,,,,,,
uni-ucl-jud-0130622-001-0048R.jpg,None,,monochrome,33|D 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0049L.jpg,None,,monochrome,34,,,,,,,,,,
uni-ucl-jud-0130622-001-0050R.jpg,Chapter page,,monochrome,35|D 3,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0130622-001-0051L.jpg,None,,monochrome,36,,,,,,,,,,
uni-ucl-jud-0130622-001-0052R.jpg,None,,monochrome,37|D 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0053L.jpg,None,,monochrome,38,,,,,,,,,,
uni-ucl-jud-0130622-001-0054R.jpg,None,,monochrome,39,,,,,,,,,,
uni-ucl-jud-0130622-001-0055L.jpg,None,,monochrome,40,,,,,,,,,,
uni-ucl-jud-0130622-001-0056R.jpg,None,,monochrome,41,,,,,,,,,,
uni-ucl-jud-0130622-001-0057L.jpg,None,,monochrome,42,,,,,,,,,,
uni-ucl-jud-0130622-001-0058R.jpg,None,,monochrome,43,,,,,,,,,,
uni-ucl-jud-0130622-001-0059L.jpg,None,,monochrome,44,,,,,,,,,,
uni-ucl-jud-0130622-001-0060R.jpg,None,,monochrome,45,,,,,,,,,,
uni-ucl-jud-0130622-001-0061L.jpg,None,,monochrome,46,,,,,,,,,,
uni-ucl-jud-0130622-001-0062R.jpg,Chapter page,,monochrome,47|E,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0130622-001-0063L.jpg,None,,monochrome,48,,,,,,,,,,
uni-ucl-jud-0130622-001-0064R.jpg,None,,monochrome,49|E 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0065L.jpg,None,,monochrome,50,,,,,,,,,,
uni-ucl-jud-0130622-001-0066R.jpg,None,,monochrome,51|E 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0067L.jpg,None,,monochrome,52,,,,,,,,,,
uni-ucl-jud-0130622-001-0068R.jpg,None,,monochrome,53|E 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0069L.jpg,None,,monochrome,54,,,,,,,,,,
uni-ucl-jud-0130622-001-0070R.jpg,None,,monochrome,55,,,,,,,,,,
uni-ucl-jud-0130622-001-0071L.jpg,None,,monochrome,56,,,,,,,,,,
uni-ucl-jud-0130622-001-0072R.jpg,None,,monochrome,57,,,,,,,,,,
uni-ucl-jud-0130622-001-0073L.jpg,None,,monochrome,58,,,,,,,,,,
uni-ucl-jud-0130622-001-0074R.jpg,None,,monochrome,59,,,,,,,,,,
uni-ucl-jud-0130622-001-0075L.jpg,None,,monochrome,60,,,,,,,,,,
uni-ucl-jud-0130622-001-0076R.jpg,None,,monochrome,61,,,,,,,,,,
uni-ucl-jud-0130622-001-0077L.jpg,None,,monochrome,62,,,,,,,,,,
uni-ucl-jud-0130622-001-0078R.jpg,None,,monochrome,63|F,,,,,,,,,,
uni-ucl-jud-0130622-001-0079L.jpg,None,,monochrome,64,,,,,,,,,,
uni-ucl-jud-0130622-001-0080R.jpg,None,,monochrome,65|F 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0081L.jpg,None,,monochrome,66,,,,,,,,,,
uni-ucl-jud-0130622-001-0082R.jpg,None,,monochrome,67|F 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0083L.jpg,None,,monochrome,68,,,,,,,,,,
uni-ucl-jud-0130622-001-0084R.jpg,None,,monochrome,69|F 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0085L.jpg,None,,monochrome,70,,,,,,,,,,
uni-ucl-jud-0130622-001-0086R.jpg,None,,monochrome,71,,,,,,,,,,
uni-ucl-jud-0130622-001-0087L.jpg,None,,monochrome,72,,,,,,,,,,
uni-ucl-jud-0130622-001-0088R.jpg,None,,monochrome,73,,,,,,,,,,
uni-ucl-jud-0130622-001-0089L.jpg,Chapter page,,monochrome,74,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0130622-001-0090R.jpg,None,,monochrome,75,,,,,,,,,,
uni-ucl-jud-0130622-001-0091L.jpg,None,,monochrome,76,,,,,,,,,,
uni-ucl-jud-0130622-001-0092R.jpg,None,,monochrome,77,,,,,,,,,,
uni-ucl-jud-0130622-001-0093L.jpg,None,,monochrome,78,,,,,,,,,,
uni-ucl-jud-0130622-001-0094R.jpg,None,,monochrome,79|G,,,,,,,,,,
uni-ucl-jud-0130622-001-0095L.jpg,None,,monochrome,80,,,,,,,,,,
uni-ucl-jud-0130622-001-0096R.jpg,None,,monochrome,81|G 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0097L.jpg,None,,monochrome,82,,,,,,,,,,
uni-ucl-jud-0130622-001-0098R.jpg,None,,monochrome,83|G 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0099L.jpg,None,,monochrome,84,,,,,,,,,,
uni-ucl-jud-0130622-001-0100R.jpg,None,,monochrome,85|G 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0101L.jpg,None,,monochrome,86,,,,,,,,,,
uni-ucl-jud-0130622-001-0102R.jpg,None,,monochrome,87,,,,,,,,,,
uni-ucl-jud-0130622-001-0103L.jpg,Chapter page,,monochrome,88,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0130622-001-0104R.jpg,None,,monochrome,89,,,,,,,,,,
uni-ucl-jud-0130622-001-0105L.jpg,None,,monochrome,90,,,,,,,,,,
uni-ucl-jud-0130622-001-0106R.jpg,None,,monochrome,91,,,,,,,,,,
uni-ucl-jud-0130622-001-0107L.jpg,None,,monochrome,92,,,,,,,,,,
uni-ucl-jud-0130622-001-0108R.jpg,None,,monochrome,93,,,,,,,,,,
uni-ucl-jud-0130622-001-0109L.jpg,None,,monochrome,94,,,,,,,,,,
uni-ucl-jud-0130622-001-0110R.jpg,None,,monochrome,95|H,,,,,,,,,,
uni-ucl-jud-0130622-001-0111L.jpg,None,,monochrome,96,,,,,,,,,,
uni-ucl-jud-0130622-001-0112R.jpg,None,,monochrome,97|H 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0113L.jpg,None,,monochrome,98,,,,,,,,,,
uni-ucl-jud-0130622-001-0114R.jpg,None,,monochrome,99|H 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0115L.jpg,None,,monochrome,100,,,,,,,,,,
uni-ucl-jud-0130622-001-0116R.jpg,None,,monochrome,101|H 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0117L.jpg,None,,monochrome,102,,,,,,,,,,
uni-ucl-jud-0130622-001-0118R.jpg,None,,monochrome,103,,,,,,,,,,
uni-ucl-jud-0130622-001-0119L.jpg,None,,monochrome,104,,,,,,,,,,
uni-ucl-jud-0130622-001-0120R.jpg,None,,monochrome,105,,,,,,,,,,
uni-ucl-jud-0130622-001-0121L.jpg,Chapter page,,monochrome,106,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0130622-001-0122R.jpg,None,,monochrome,107,,,,,,,,,,
uni-ucl-jud-0130622-001-0123L.jpg,None,,monochrome,108,,,,,,,,,,
uni-ucl-jud-0130622-001-0124R.jpg,None,,monochrome,109,,,,,,,,,,
uni-ucl-jud-0130622-001-0125L.jpg,None,,monochrome,110,,,,,,,,,,
uni-ucl-jud-0130622-001-0126R.jpg,None,,monochrome,111|I,,,,,,,,,,
uni-ucl-jud-0130622-001-0127L.jpg,None,,monochrome,112,,,,,,,,,,
uni-ucl-jud-0130622-001-0128R.jpg,None,,monochrome,113|I 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0129L.jpg,None,,monochrome,114,,,,,,,,,,
uni-ucl-jud-0130622-001-0130R.jpg,None,,monochrome,115|I 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0131L.jpg,None,,monochrome,116,,,,,,,,,,
uni-ucl-jud-0130622-001-0132R.jpg,None,,monochrome,117|I 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0133L.jpg,None,,monochrome,118,,,,,,,,,,
uni-ucl-jud-0130622-001-0134R.jpg,None,,monochrome,119,,,,,,,,,,
uni-ucl-jud-0130622-001-0135L.jpg,None,,monochrome,120,,,,,,,,,,
uni-ucl-jud-0130622-001-0136R.jpg,None,,monochrome,121,,,,,,,,,,
uni-ucl-jud-0130622-001-0137L.jpg,None,,monochrome,122,,,,,,,,,,
uni-ucl-jud-0130622-001-0138R.jpg,None,,monochrome,123,,,,,,,,,,
uni-ucl-jud-0130622-001-0139L.jpg,None,,monochrome,124,,,,,,,,,,
uni-ucl-jud-0130622-001-0140R.jpg,None,,monochrome,125,,,,,,,,,,
uni-ucl-jud-0130622-001-0141L.jpg,None,,monochrome,126,,,,,,,,,,
uni-ucl-jud-0130622-001-0142R.jpg,None,,monochrome,127|K,,,,,,,,,,
uni-ucl-jud-0130622-001-0143L.jpg,None,,monochrome,128,,,,,,,,,,
uni-ucl-jud-0130622-001-0144R.jpg,None,,monochrome,129|K 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0145L.jpg,None,,monochrome,130,,,,,,,,,,
uni-ucl-jud-0130622-001-0146R.jpg,None,,monochrome,131|K 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0147L.jpg,None,,monochrome,132,,,,,,,,,,
uni-ucl-jud-0130622-001-0148R.jpg,None,,monochrome,133|K 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0149L.jpg,None,,monochrome,134,,,,,,,,,,
uni-ucl-jud-0130622-001-0150R.jpg,None,,monochrome,135,,,,,,,,,,
uni-ucl-jud-0130622-001-0151L.jpg,None,,monochrome,136,,,,,,,,,,
uni-ucl-jud-0130622-001-0152R.jpg,None,,monochrome,137,,,,,,,,,,
uni-ucl-jud-0130622-001-0153L.jpg,None,,monochrome,138,,,,,,,,,,
uni-ucl-jud-0130622-001-0154R.jpg,None,,monochrome,139,,,,,,,,,,
uni-ucl-jud-0130622-001-0155L.jpg,None,,monochrome,140,,,,,,,,,,
uni-ucl-jud-0130622-001-0156R.jpg,None,,monochrome,141,,,,,,,,,,
uni-ucl-jud-0130622-001-0157L.jpg,None,,monochrome,142,,,,,,,,,,
uni-ucl-jud-0130622-001-0158R.jpg,None,,monochrome,143|L,,,,,,,,,,
uni-ucl-jud-0130622-001-0159L.jpg,None,,monochrome,144,,,,,,,,,,
uni-ucl-jud-0130622-001-0160R.jpg,Chapter page,,monochrome,145|L 2,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0130622-001-0161L.jpg,None,,monochrome,146,,,,,,,,,,
uni-ucl-jud-0130622-001-0162R.jpg,None,,monochrome,147|L 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0163L.jpg,None,,monochrome,148,,,,,,,,,,
uni-ucl-jud-0130622-001-0164R.jpg,None,,monochrome,149|L 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0165L.jpg,None,,monochrome,150,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0130622-001-0166R.jpg,None,,monochrome,151,,,,,,,,,,
uni-ucl-jud-0130622-001-0167L.jpg,None,,monochrome,152,,,,,,,,,,
uni-ucl-jud-0130622-001-0168R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0130622-001-0169L.jpg,None,,monochrome,153,Illustration,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0130622-001-0170R.jpg,None,,monochrome,153,,,,,,,,,,
uni-ucl-jud-0130622-001-0171L.jpg,None,,monochrome,154,,,,,,,,,,
uni-ucl-jud-0130622-001-0172R.jpg,None,,monochrome,155,,,,,,,,,,
uni-ucl-jud-0130622-001-0173L.jpg,None,,monochrome,156,Illustration,1,,,,,,,,
uni-ucl-jud-0130622-001-0174R.jpg,None,,monochrome,157,,,,,,,,,,
uni-ucl-jud-0130622-001-0175L.jpg,None,,monochrome,158,,,,,,,,,,
uni-ucl-jud-0130622-001-0176R.jpg,None,,monochrome,159|M,,,,,,,,,,
uni-ucl-jud-0130622-001-0177L.jpg,None,,monochrome,160,,,,,,,,,,
uni-ucl-jud-0130622-001-0178R.jpg,None,,monochrome,161|M 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0179L.jpg,None,,monochrome,162,,,,,,,,,,
uni-ucl-jud-0130622-001-0180R.jpg,None,,monochrome,163|M 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0181L.jpg,None,,monochrome,164,,,,,,,,,,
uni-ucl-jud-0130622-001-0182R.jpg,None,,monochrome,165|M 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0183L.jpg,None,,monochrome,166,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0130622-001-0184R.jpg,None,,monochrome,167,,,,,,,,,,
uni-ucl-jud-0130622-001-0185L.jpg,None,,monochrome,168,,,,,,,,,,
uni-ucl-jud-0130622-001-0186R.jpg,None,,monochrome,169,,,,,,,,,,
uni-ucl-jud-0130622-001-0187L.jpg,None,,monochrome,170,,,,,,,,,,
uni-ucl-jud-0130622-001-0188R.jpg,None,,monochrome,171,,,,,,,,,,
uni-ucl-jud-0130622-001-0189L.jpg,None,,monochrome,172,,,,,,,,,,
uni-ucl-jud-0130622-001-0190R.jpg,None,,monochrome,173,,,,,,,,,,
uni-ucl-jud-0130622-001-0191L.jpg,None,,monochrome,174,,,,,,,,,,
uni-ucl-jud-0130622-001-0192R.jpg,Chapter page,,monochrome,175|N,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0130622-001-0193L.jpg,None,,monochrome,176,,,,,,,,,,
uni-ucl-jud-0130622-001-0194R.jpg,None,,monochrome,177|N 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0195L.jpg,None,,monochrome,178,,,,,,,,,,
uni-ucl-jud-0130622-001-0196R.jpg,None,,monochrome,179|N 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0197L.jpg,None,,monochrome,180,,,,,,,,,,
uni-ucl-jud-0130622-001-0198R.jpg,None,,monochrome,181|N 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0199L.jpg,None,,monochrome,182,,,,,,,,,,
uni-ucl-jud-0130622-001-0200R.jpg,None,,monochrome,183,,,,,,,,,,
uni-ucl-jud-0130622-001-0201L.jpg,None,,monochrome,184,,,,,,,,,,
uni-ucl-jud-0130622-001-0202R.jpg,None,,monochrome,185,,,,,,,,,,
uni-ucl-jud-0130622-001-0203L.jpg,None,,monochrome,186,,,,,,,,,,
uni-ucl-jud-0130622-001-0204R.jpg,None,,monochrome,187,,,,,,,,,,
uni-ucl-jud-0130622-001-0205L.jpg,None,,monochrome,188,,,,,,,,,,
uni-ucl-jud-0130622-001-0206R.jpg,None,,monochrome,189,,,,,,,,,,
uni-ucl-jud-0130622-001-0207L.jpg,None,,monochrome,190,,,,,,,,,,
uni-ucl-jud-0130622-001-0208R.jpg,None,,monochrome,191|O,,,,,,,,,,
uni-ucl-jud-0130622-001-0209L.jpg,None,,monochrome,192,,,,,,,,,,
uni-ucl-jud-0130622-001-0210R.jpg,None,,monochrome,193|O 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0211L.jpg,None,,monochrome,194,,,,,,,,,,
uni-ucl-jud-0130622-001-0212R.jpg,None,,monochrome,195|O 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0213L.jpg,None,,monochrome,196,,,,,,,,,,
uni-ucl-jud-0130622-001-0214R.jpg,None,,monochrome,197|O 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0215L.jpg,None,,monochrome,198,,,,,,,,,,
uni-ucl-jud-0130622-001-0216R.jpg,None,,monochrome,199,,,,,,,,,,
uni-ucl-jud-0130622-001-0217L.jpg,None,,monochrome,200,,,,,,,,,,
uni-ucl-jud-0130622-001-0218R.jpg,None,,monochrome,201,,,,,,,,,,
uni-ucl-jud-0130622-001-0219L.jpg,None,,monochrome,202,,,,,,,,,,
uni-ucl-jud-0130622-001-0220R.jpg,None,,monochrome,203,,,,,,,,,,
uni-ucl-jud-0130622-001-0221L.jpg,None,,monochrome,204,,,,,,,,,,
uni-ucl-jud-0130622-001-0222R.jpg,None,,monochrome,205,,,,,,,,,,
uni-ucl-jud-0130622-001-0223L.jpg,None,,monochrome,206,,,,,,,,,,
uni-ucl-jud-0130622-001-0224R.jpg,None,,monochrome,207|P,,,,,,,,,,
uni-ucl-jud-0130622-001-0225L.jpg,None,,monochrome,208,,,,,,,,,,
uni-ucl-jud-0130622-001-0226R.jpg,None,,monochrome,209|P 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0227L.jpg,None,,monochrome,210,,,,,,,,,,
uni-ucl-jud-0130622-001-0228R.jpg,None,,monochrome,211|P 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0229L.jpg,None,,monochrome,212,,,,,,,,,,
uni-ucl-jud-0130622-001-0230R.jpg,None,,monochrome,213|P 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0231L.jpg,None,,monochrome,214,,,,,,,,,,
uni-ucl-jud-0130622-001-0232R.jpg,None,,monochrome,215,,,,,,,,,,
uni-ucl-jud-0130622-001-0233L.jpg,None,,monochrome,216,,,,,,,,,,
uni-ucl-jud-0130622-001-0234R.jpg,None,,monochrome,217,,,,,,,,,,
uni-ucl-jud-0130622-001-0235L.jpg,None,,monochrome,218,,,,,,,,,,
uni-ucl-jud-0130622-001-0236R.jpg,None,,monochrome,219,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0130622-001-0237L.jpg,None,,monochrome,220,,,,,,,,,,
uni-ucl-jud-0130622-001-0238R.jpg,None,,monochrome,221,,,,,,,,,,
uni-ucl-jud-0130622-001-0239L.jpg,None,,monochrome,222,,,,,,,,,,
uni-ucl-jud-0130622-001-0240R.jpg,None,,monochrome,223|Q,,,,,,,,,,
uni-ucl-jud-0130622-001-0241L.jpg,None,,monochrome,224,,,,,,,,,,
uni-ucl-jud-0130622-001-0242R.jpg,None,,monochrome,225|Q 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0243L.jpg,None,,monochrome,226,,,,,,,,,,
uni-ucl-jud-0130622-001-0244R.jpg,None,,monochrome,227|Q 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0245L.jpg,None,,monochrome,228,,,,,,,,,,
uni-ucl-jud-0130622-001-0246R.jpg,None,,monochrome,229|Q 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0247L.jpg,None,,monochrome,230,,,,,,,,,,
uni-ucl-jud-0130622-001-0248R.jpg,None,,monochrome,231,,,,,,,,,,
uni-ucl-jud-0130622-001-0249L.jpg,None,,monochrome,232,,,,,,,,,,
uni-ucl-jud-0130622-001-0250R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0130622-001-0251L.jpg,Fold-out,,monochrome,,Illustration,1,,,,,,,,
uni-ucl-jud-0130622-001-0252R.jpg,Chapter page,,monochrome,233,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0130622-001-0253L.jpg,None,,monochrome,234,,,,,,,,,,
uni-ucl-jud-0130622-001-0254R.jpg,None,,monochrome,235,,,,,,,,,,
uni-ucl-jud-0130622-001-0255L.jpg,None,,monochrome,236,,,,,,,,,,
uni-ucl-jud-0130622-001-0256R.jpg,None,,monochrome,237,,,,,,,,,,
uni-ucl-jud-0130622-001-0257L.jpg,None,,monochrome,238,,,,,,,,,,
uni-ucl-jud-0130622-001-0258R.jpg,None,,monochrome,239|R,,,,,,,,,,
uni-ucl-jud-0130622-001-0259L.jpg,None,,monochrome,240,,,,,,,,,,
uni-ucl-jud-0130622-001-0260R.jpg,None,,monochrome,241|R 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0261L.jpg,None,,monochrome,242,,,,,,,,,,
uni-ucl-jud-0130622-001-0262R.jpg,None,,monochrome,243|R 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0263L.jpg,None,,monochrome,244,,,,,,,,,,
uni-ucl-jud-0130622-001-0264R.jpg,None,,monochrome,245|R 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0265L.jpg,None,,monochrome,246,,,,,,,,,,
uni-ucl-jud-0130622-001-0266R.jpg,None,,monochrome,247,,,,,,,,,,
uni-ucl-jud-0130622-001-0267L.jpg,None,,monochrome,248,,,,,,,,,,
uni-ucl-jud-0130622-001-0268R.jpg,None,,monochrome,249,,,,,,,,,,
uni-ucl-jud-0130622-001-0269L.jpg,None,,monochrome,250,,,,,,,,,,
uni-ucl-jud-0130622-001-0270R.jpg,None,,monochrome,251,,,,,,,,,,
uni-ucl-jud-0130622-001-0271L.jpg,None,,monochrome,252,,,,,,,,,,
uni-ucl-jud-0130622-001-0272R.jpg,None,,monochrome,253,,,,,,,,,,
uni-ucl-jud-0130622-001-0273L.jpg,None,,monochrome,254,,,,,,,,,,
uni-ucl-jud-0130622-001-0274R.jpg,None,,monochrome,255|S,,,,,,,,,,
uni-ucl-jud-0130622-001-0275L.jpg,None,,monochrome,256,,,,,,,,,,
uni-ucl-jud-0130622-001-0276R.jpg,None,,monochrome,257|S 2,,,,,,,,,,
uni-ucl-jud-0130622-001-0277L.jpg,None,,monochrome,258,,,,,,,,,,
uni-ucl-jud-0130622-001-0278R.jpg,None,,monochrome,259|S 3,,,,,,,,,,
uni-ucl-jud-0130622-001-0279L.jpg,None,,monochrome,260,,,,,,,,,,
uni-ucl-jud-0130622-001-0280R.jpg,None,,monochrome,261|S 4,,,,,,,,,,
uni-ucl-jud-0130622-001-0281L.jpg,None,,monochrome,262,,,,,,,,,,
uni-ucl-jud-0130622-001-0282R.jpg,None,,monochrome,263,,,,,,,,,,
uni-ucl-jud-0130622-001-0283L.jpg,None,,monochrome,264,,,,,,,,,,
uni-ucl-jud-0130622-001-0284R.jpg,None,,monochrome,265,,,,,,,,,,
uni-ucl-jud-0130622-001-0285L.jpg,None,,monochrome,266,,,,,,,,,,
uni-ucl-jud-0130622-001-0286R.jpg,None,,monochrome,267,,,,,,,,,,
uni-ucl-jud-0130622-001-0287L.jpg,None,,monochrome,268,,,,,,,,,,
uni-ucl-jud-0130622-001-0288R.jpg,None,,monochrome,269,,,,,,,,,,
uni-ucl-jud-0130622-001-0289L.jpg,None,,monochrome,270,,,,,,,,,,
uni-ucl-jud-0130622-001-0290R.jpg,None,,monochrome,271|T,,,,,,,,,,
uni-ucl-jud-0130622-001-0291L.jpg,None,,monochrome,272,,,,,,,,,,
